,News,All,SVO
0,20130311_650,玉山金今年手續收入、授信目標拼增15%、10%精實新聞 2013-03-11  記者 陳怡潔 報導玉山金(2884)11日舉行法說會，展望2013年，總經理黃男州表示，2013年的三大重點是績效躍進、亞洲佈局、金融創新；今年手續費收入目標15%以上成長、授信則預期會有約10%的成長；而在大陸佈局方面，預期東莞分行第一年就會獲利，玉山銀也計劃於下半年申設第二家大陸分行，目前地點最可能落腳上海。展望2013年，玉山金總經理黃男州(附圖)表示，未來有四大浪潮，分別是量化寬鬆、新興國家的崛起、商機以及行動載具浪潮，玉山金會積極抓住這四浪潮的機會，包括寬鬆貨幣令市場波動加劇的避險需求、亞洲國家崛起、商機和行動支付與行動銀行等等；玉山金的今年營運三大重點是績效躍進、亞洲佈局與金融創新。黃男州也指出，發展手續費收入是玉山銀髮展的重點，2012年淨手續費收入成長率高達19.1%，而主要成長動力來自財富管理及信用卡手續費；今年手續費將維持強勁成長動能，目標為15%以上成長，信用卡則要達到20%-25%的高成長，財富管理也要達到兩位數成長。授信方面，黃男州表示，去年玉山銀放款全年成長率達到12.3%，遠高於市場平均約4%多的水準，其中SME(中小企金)為主要成長動力，去年年成長18.6%，預期今年放款也會達到10%左右的雙位數成長，但房貸預期今年僅會持平去年或微幅成長。黃男州也指出，去年海外分行和OBU(國際金融業務分行)占金控獲利比重約在三成左右，未來希望繼續提升。大陸佈局方面，黃男州表示，去年9月開業的東莞分行，今年2月已有些微獲利，預期要達到第一年就獲利的門檻並沒有問題，因此玉山銀預計在東莞分行滿一年後，今年下半年就會向主管機關提出設立支行和第二家大陸分行的申請，第二分行的地點將選在長三角或珠三角地區，目前仍在評估中，但以上海的可能性最高。其他海外佈局方面，黃男州表示，亞洲佈局對玉山金的第三個十年非常重要，目前玉山銀已有美國洛杉磯、香港、新加坡、東莞四個海外分行、以及越南代表人辦事處，未來將積極推動越南辦事處升格分行，並將在柬埔寨申設分行、也已經遞件申請在緬甸設立代表人辦事處，澳洲分行的申設則已獲金管會核准，即將向澳洲當局提出申請，希望在未來三年儘速完成這些海外分行的設置。而對於是否會再考慮併購其他金融機構，黃男州表示，不論是銀行或證券方面，都不排除併購的可能性，但目前玉山金手上並沒有正在進行的標的。他也指出，玉山證目前經紀市佔率約1.5%，未來目標是在二、三年內提升至2%。DBU業務方面，黃男州表示，有三個主要規則，一是存款與理財的結合，目前玉山銀正積極準備推出壽險、基金、點心債，純基金與保險商品，並都預計會在上半年陸續推出，第二是的避險服務，第三是推動企金方面的兩岸貿易融資、借款。至於是否會推出寶島債，黃男州表示有在評估，但目前還沒有確定的計畫。玉山也指出，上周玉山金的外資持股比例升至43.8%，外資持股比重是各家金控中最高。黃男州表示，玉山金獲外資青睞的原因在於玉山金在獲利和業務上都持續積極成長、風險控管良好、以及公司治理佳，資訊透明度高。,"[['總經理黃男州', '表示', '三大重點是績效躍進'], ['三大重點', '是', '績效躍進'], ['玉山銀', '計劃', '申設第二家大陸分行'], ['地點', '落腳', '上海'], ['玉山金總經理黃男州附圖', '表示', '有四大浪潮'], ['玉山金會', '抓住', '浪潮機會'], ['三大重點', '是', '績效躍進'], ['黃男州', '指出', '發展手續費收入是玉山銀髮展重點'], ['發展手續費收入', '是', '玉山銀髮展重點'], ['淨手續費收入成長率', '高達', '19.1%'], ['成長動力', '來自', '財富管理手續費'], ['手續費', '維持', '成長動能'], ['目標', '爲', '15%以上成長'], ['信用卡', '達到', '20%25%高成長'], ['財富管理', '達到', '兩位數成長'], ['黃男州', '表示', '全年成長率達到12.3%'], ['全年成長率', '達到', '12.3%'], ['SME中小企金', '成長', '18.6%'], ['黃男州', '指出', '佔金控獲利比重在三成左右'], ['佔金控獲利比重', '在', '三成左右'], ['黃男州', '表示', '提出設立申請'], ['開業東莞分行', '預期', '問題'], ['黃男州', '表示', '重要'], ['玉山銀', '已有', '美國洛杉磯'], ['澳洲分行申設', '獲', '金管會覈准'], ['黃男州', '表示', '玉山金手上並沒有正在進行標的'], ['玉山金手上', '並沒有', '正在進行標的'], ['他', '指出', '未來目標是提升'], ['未來目標', '是', '提升'], ['黃男州', '表示', '有主要規則'], ['一', '是', '存款結合'], ['正', '準備', '推出壽險'], ['第三', '是', '推動兩岸貿易融資'], ['黃男州', '表示', '有評估'], ['玉山', '指出', '外資持股比例升至'], ['外資持股比重', '是', '各家金控中最高'], ['黃男州', '表示', '青睞原因在於持續'], ['青睞原因', '在於', '持續']]"
0,20130311_651,TIFA後續會談 互相交換意見台美貿易暨投資架構協定（TIFA）昨天在台北召開，雙方共同發表兩份聲明，並組成兩個工作小組，但是對於我方在意的多項議題沒有進展，雙方各說各話。今天（11號）繼續就各項細節再溝通，了解雙方的國內相關法規和有關案件進度。（戎華儀報導）第七次TIFA談判三月十號在台北舉行，雙方各說各話，談判主將在簽署兩份共同聲明後退場，11號上午十點到下午兩點，談判團隊只就各自有興趣的議題了解對方國家的相關法令規定和行政流程。美方希望了解我國執行智慧財產權保護的情況，尤其是在校園查緝仿冒。我方則希望將芭樂和帶介質的文心蘭輸入美國，因此美方也介紹美國這些產品的審查流程。另外，美國通過＜食品安全現代法＞，要求標示農產食品加工品成分來源地，可能會對外國業者造成困擾，所以想徵詢我國的意見。經濟部副總談判代表楊珍妮：『長期以來我們國家就要訂所謂的蔬果的農藥殘留的議題，那就會就幾項產品線在審查的進度作些了解，這個就花很多時間。所以今天其實並沒有談得很長，因為時間很短。』楊珍妮指出，我國不是美國的邦交國，台美要簽署投資貿易協定（FTA），美方必須要經過參眾兩院的同意，也涉及雙方的國內法規，需要好幾年的鋪陳才能有具體進度。,"[['互相', '交換', '意見'], ['雙方', '發表', '兩份聲明'], ['雙方', '說', '各話'], ['三月十號', '舉行', '第七次TIFA談判'], ['雙方', '說', '各話'], ['談判團隊', '瞭解', '相關法令規定'], ['美方', '希望', '瞭解智慧財產權保護情況'], ['我方', '希望', '輸入美國'], ['和', '帶', '介質'], ['美方', '介紹', '這些產品審查流程'], ['美國', '要求', '標示來源地'], ['對外國業者', '造成', '困擾'], ['我們國家', '訂', '農藥殘留議題'], ['這個', '花', '很多時間'], ['楊珍妮', '指出', '我國不是美國邦交國'], ['我國', '不是', '美國邦交國'], ['臺美', '簽署', '投資貿易協定FTA'], ['美方', '經過', '參衆兩院同意'], ['好幾年鋪陳', '有', '具體進度']]"
0,20130311_652,股市降溫、房市回溫！1-2月證交稅年減3成 土增稅創8年新高財政部今(11)日公布今(2012)年最新的全國稅收數據，因春節長假影響，2月實徵淨額650億元，比上年同月減少12.3%；其中，1-2月證交稅年減近3成，不過，土地增值稅創8年來新高，顯示房市回溫。財政部統計處副處長許瑞琳表示，今年財政部編列的稅收預算數目標為1兆8637億元，比去年的稅收實徵淨額1兆7967億元增加3.7%。2月實徵淨額650億元，比上年同月減少12.3%，不過，今年1-2月稅收比去年同期大幅成長逾10%，對於今年稅收狀況，許瑞琳樂觀以待。至於證交稅持續短徵，許瑞琳表示，主要是2月適逢農曆春節，股票市場營業天數較少，集中及店頭市場股票平均每日成交值分別786億元及152億元，比上年同月的1390億元、230億元降低不少，導致本月實徵淨額為38億元，較上年同月減少56億元、下跌59.7%。此外，今年1-2月的土地增值稅收162億元，創下8年新高；交易件數多達11萬餘件，亦為2007年財政部就交易件數進行統計以來的最高峰。財政部表示，今年才剛開始2個月，無法明確斷言房市交易轉趨熱絡，但從移轉件數與土增稅收研判，確實有回春的跡象。,"[['證交稅年減', '3成', '稅收數據'], ['財政部統計處副處長許瑞琳', '表示', '稅收預算數目標爲1兆8637億元'], ['稅收預算數目標', '爲', '1兆8637億元'], ['至於', '證', '交稅'], ['許瑞琳', '表示', '適逢農曆春節'], ['降低', '導致', '實徵淨額爲38億元'], ['實徵淨額', '爲', '38億元'], ['交易件數', '多達', '11萬餘件'], ['財政部', '表示', '有回春跡象'], ['房市交易', '轉趨', '熱絡']]"
0,20130311_653,台驊前2月合併營收微增 搭中國內需熱潮 拓展內陸站點物流承攬業者台驊投控()2月合併營收4.76億元，月減31.7%、年減8.56%，排除季節性因素，累積前2月合併營收11.73億元，年增1.23%，台驊表示，進口及內需則在中國新領導團隊上台後將大幅增長，目前已在主要沿海及內陸站點設立進口及內貿部門，並將服務範圍擴充到道路運輸、倉儲配送、快遞以及電子商務等領域，後市成長力道不容小覷。就地區別觀察，台驊在中國及香港地區前2月營收8.56億元 ，年增6.19%，占總營收比72.96%；台灣地區2.75億元，年減15.87%，占比23.45%；東南亞地區2706萬元，年增率高達1.16倍，占比2.31%；而美洲地區1501萬元，年增13.59%，占比1.28%。就業務別分析，海運進出口業務前2月營收達5509萬元，年增 2.80%，占比64.36%；空運進出口業務2.48億元，年減13.28%，占比21.13%；內貿物流業務1.7億元，年增22.83%，占比14.51%。台驊指出，2月因營業天數較少，營收較上月衰退，展望2013年，亞洲地區尤其是中國市場的出口增長與去年大體持平，而在供應鏈發展的規畫下，配合科技及跨國產業國際專業分工的潮流，會在適當區域持續成立物流配送中心，設置聯絡窗口，大力推展專案型業務、大型標案等業務。同時，台驊強調也會加速透過併購與策略聯盟方式壯大規模。台驊去(2012)年前3季每股稅後盈餘(EPS)0.63元，法人預期，今年台驊在海運方面的營收表現可望在民生用品需求回穩之下轉強，再加上持續拓展新航線，年增率有望上看10%，空運方面持穩，而內貿物流部分，受惠營業據點逐漸發揮與當地大型台商及陸資合作的效益，同步轉強。法人強調，物流業營業費用較固定，台驊在規模經濟的基礎上，獲利能力看漲。台驊歷史走勢圖,"[['年', '增', '1.23%'], ['臺驊', '表示', '進口增長'], ['臺驊', '營收', '8.56億元'], ['年增率', '高達', '1.16倍'], ['就業務別', '分析', '前2月營收達5509萬元'], ['前2月營', '收達', '5509萬元'], ['臺驊', '指出', '出口增長持平'], ['營收', '上', '衰退'], ['臺驊強調', '加速', '壯大規模'], ['法人', '預期', '轉強'], ['民生用品需求', '回', '穩'], ['民生用品需求', '回', '穩'], ['法人', '強調', '固定']]"
0,20130311_654,外資上周買超台股36.95億元 大買群創7.5萬張台股上周順利攻上8000點，據證交所統計，上週(3/4至3/8)外資買超台股36.95億元，總計今年累計至上周五為止，外資累計買超台股547.22億元，買超個股以群創最多，買超7.5萬張。證交所統計，外資上周買超台股36.95億元，統計自今年年初至上周(3/8)止，外資累計買超台股金額為547.22億元，外資總持股股票市值為7.65兆元，佔大盤市值約34.45%，較前一周增加211.2億元。個股部分外資上周大買群創()，一周買超7.5萬張，其次為國泰金()與勝華(2384-TW)，買超張數分別為6.67萬張與5.22萬張；賣超則以鴻海()居多，賣超3.2萬張，其次是新光金())與聯電()，賣超張數分別達2.73萬張與2.42萬張。,"[['外資買超臺股金額', '爲', '547.22億元'], ['總持股股票市值', '爲', '7.65兆元'], ['買超張數', '爲', '6.67萬張'], ['賣', '超', '3.2萬張'], ['賣超張數', '達', '2.73萬張']]"
0,20130311_655,8000之上跳曼波？外資買超縮至8億元 台指期短多快閃！台股早盤回測8001點小「甩轎」後，多頭攻勢再起，由面板衝鋒，盤中高點衝抵8089點，雖然高價電子權值股略軟，尾盤並見獲利調節賣壓，收盤時上漲23.58點、以8038.72點作收，成交值放大至940.25億元。外資今天買超縮手至8.71億元，大買面板雙虎砍台積電，貨部分，短多單又出現「快閃」，淨多單減少2000多口，降至8000多口。投信賣超0.42億元，自營商買超5.73億元，三大法人共買超14.02億元。外資買超群創1.5萬張、友達1.3萬張，中信金1.2萬張，兆豐金6000多張，億光、和碩各5000多張，富邦金、旺宏各4000多張，隆達、玉山金、統一、正新各逾3000張。高價股中，買超聯發科1641張。外資賣超台積電7000多張，大聯大6000多張，華通、第一金各4000多張，，中華電、大同、聯詠各3000多張，華碩、聯電、陽明、台灣大各逾2300張。投信買超友達9000多張，中壽6000多張，新光金5000多張，隆達3000多張，國泰金、中信金各逾2700張，聯詠、奇美材、中信金、富邦金、中華各逾1400張。投信賣超鴻海、華夏、可成、正文各逾1100張，遠傳、台積電、第一金、寶金融、台積電、第一金各逾900張。自營商買超友達8000多張，旺宏、康舒、台灣50、群創各逾4000多張，寶金融、璨圓各逾2000張，中壽、玉山金、宏盛、寶滬深各逾1000張。自營商賣超中信金5000多張，元大金、華南金、兆豐金各逾1000張，日月光、台新金各逾900張。以均線及價量關係來看，大盤目前仍在多方掌控中，不過進幾日的上攻過程中，日K線都留有上影線，且今天上影線長達51點，逼近8100點整數關卡，似乎仍有獲利調節賣壓。以外資現貨買超縮手，也有短多下車跡象，後續在上攻過程中，需留意出現爆量不漲，甚至上攻不成，反遇賣壓，出現「倒退嚕」狀況。下檔仍以5日均線為短多防守點，只要5日均線不破，指數仍有高點可期。,"[['尾盤', '見', '獲利'], ['成交值', '放大至', '940.25億元'], ['外資', '買', '縮手'], ['雙虎', '砍', '臺'], ['淨多單', '減少', '2000多口'], ['三大法人買', '超', '14.02億元'], ['隆達', '逾', '3000張'], ['外資賣超臺', '電', '7000多張'], ['華碩', '逾', '2300張'], ['國泰金', '逾', '2700張'], ['投信賣超鴻海', '逾', '1100張'], ['遠傳', '逾', '900張'], ['旺宏', '逾', '4000多張'], ['寶金融', '逾', '2000張'], ['中壽', '逾', '1000張'], ['元大金', '逾', '1000張'], ['日月光', '逾', '900張'], ['大盤', '在', '多方掌控中'], ['下檔', '爲', '防守點'], ['指數', '有', '高點可期']]"
0,20130311_656,8000之上跳曼波？外資買超縮至8億元 台指期短多快閃！台股早盤回測8001點小「甩轎」後，多頭攻勢再起，由面板衝鋒，盤中高點衝抵8089點，雖然高價電子權值股略軟，尾盤並見獲利調節賣壓，收盤時上漲23.58點、以8038.72點作收，成交值放大至940.25億元。外資今天買超縮手至8.71億元，大買面板雙虎砍台積電，貨部分，短多單又出現「快閃」，淨多單減少2000多口，降至8000多口。投信賣超0.42億元，自營商買超5.73億元，三大法人共買超14.02億元。外資買超群創1.5萬張、友達1.3萬張，中信金1.2萬張，兆豐金6000多張，億光、和碩各5000多張，富邦金、旺宏各4000多張，隆達、玉山金、統一、正新各逾3000張。高價股中，買超聯發科1641張。外資賣超台積電7000多張，大聯大6000多張，華通、第一金各4000多張，，中華電、大同、聯詠各3000多張，華碩、聯電、陽明、台灣大各逾2300張。投信買超友達9000多張，中壽6000多張，新光金5000多張，隆達3000多張，國泰金、中信金各逾2700張，聯詠、奇美材、中信金、富邦金、中華各逾1400張。投信賣超鴻海、華夏、可成、正文各逾1100張，遠傳、台積電、第一金、寶金融、台積電、第一金各逾900張。自營商買超友達8000多張，旺宏、康舒、台灣50、群創各逾4000多張，寶金融、璨圓各逾2000張，中壽、玉山金、宏盛、寶滬深各逾1000張。自營商賣超中信金5000多張，元大金、華南金、兆豐金各逾1000張，日月光、台新金各逾900張。以均線及價量關係來看，大盤目前仍在多方掌控中，不過進幾日的上攻過程中，日K線都留有上影線，且今天上影線長達51點，逼近8100點整數關卡，似乎仍有獲利調節賣壓。以外資現貨買超縮手，也有短多下車跡象，後續在上攻過程中，需留意出現爆量不漲，甚至上攻不成，反遇賣壓，出現「倒退嚕」狀況。下檔仍以5日均線為短多防守點，只要5日均線不破，指數仍有高點可期。,"[['尾盤', '見', '獲利'], ['成交值', '放大至', '940.25億元'], ['外資', '買', '縮手'], ['雙虎', '砍', '臺'], ['淨多單', '減少', '2000多口'], ['三大法人買', '超', '14.02億元'], ['隆達', '逾', '3000張'], ['外資賣超臺', '電', '7000多張'], ['華碩', '逾', '2300張'], ['國泰金', '逾', '2700張'], ['投信賣超鴻海', '逾', '1100張'], ['遠傳', '逾', '900張'], ['旺宏', '逾', '4000多張'], ['寶金融', '逾', '2000張'], ['中壽', '逾', '1000張'], ['元大金', '逾', '1000張'], ['日月光', '逾', '900張'], ['大盤', '在', '多方掌控中'], ['下檔', '爲', '防守點'], ['指數', '有', '高點可期']]"
0,20130311_657,"上週外資在集中市場買超36.95億元，買超群創7.50萬張最多根據台灣證券交易所統計，上週（102/3/4~102/3/8）外資在集中市場總買進金額為1,152.10億元，總賣出金額為1,115.15億元，累計買超為36.95億元，另統計自102年年初至3月8日止，外資總買進金額為8,695.28億元，總賣出金額為8,148.06億元，累計買超為547.22億元。外資總持股（包括原始股東持股及自集中市場買進之持股）市值為7兆6,524.60億元，占全體上市股票市值的34.45%，較3月1日的7兆6,313.40億元增加211.21億元。就個股部分比較：　上週外資自集中市場買超最多的前三名上市公司為：第一名：群創光電：買進113,494千股，賣出38,455千股，買超75,039千股。第二名：國泰金：買進121,551千股，賣出54,818千股，買超66,733千股。第三名：勝華：買進69,314千股，賣出17,079千股，買超52,235千股。上週外資自集中市場賣超最多的前三名上市公司為：第一名：鴻海：買進59,444千股，賣出91,616千股，賣超32,172千股。第二名：新光金：買進30,442千股，賣出57,809千股，賣超27,367千股。第三名：聯電：買進67,231千股，賣出91,461千股，賣超24,230千股。","[['上週外資', '買', '36.95億元'], ['買進金額', '爲', '1'], ['累計買', '爲', ',115.15億元'], ['總賣出金額', '爲', '8'], ['累計買', '超爲', '547.22億元'], ['（', '包括', '持股'], ['市值', '爲', '7兆6'], ['313.40億元', '增加', '211.21億元'], ['外資', '賣', '超'], ['市場', '賣', '超']]"
0,20130311_658,康舒:今年「春暖花開/成果豐碩」；毛利率看增精實新聞 2013-03-11 記者 王彤勻 報導金仁寶集團旗下的電源廠康舒(6282)今(11日)召開法說會，在去年毛利率攀高、獲利大增7成過後，展望今年，康舒總經理高青山(見附圖)表示，公司包括消費性電源和工業應用兩條產品線，今年成長力道都將相當平均，對今年毛利率也是正向看待。而相較於去年康舒以「燕子來了」來形容景氣，此次法說會上則更樂觀，指出今年會是「春暖花開、成果豐碩」的一年。法人則估，康舒今年Q1雖因工作天數關係，營收將較去年Q4略滑，不過估計Q1毛利率將可持穩去年Q4的15.5%；加上受益於康舒開始認列中國大陸等LED路燈標案的獲利，因此法人預期，康舒Q1獲利不會比去年Q4差，且預計今年Q1應就是康舒營運的谷底，Q2起營運將會有較明顯的轉強，估計Q3則會是康舒全年營運的高峰。高青山指出，康舒以電源供應器為主要產品線，而雖去年消費性電子的比重從往年的5成升高至55%，不過毛利率卻能逆勢上揚，主要就是康舒在消費性電子訂單上做到包括材料成本的優化、生產效率的提升，以及以量制價的規則奏效，也因此消費性電子比重升高不見得就會壓抑獲利；至於在工業應用等高階產品部分，康舒也持續生產高效率能源的電源供應器等新產品，也因此去年毛利率的成長，事實上兩條產品線都有貢獻。關於今年個別產品線營運展望，康舒消費性電源事業部總經理張久利表示，在消費性電源方面，中國市場的GDP成長率已不像原先預期、會掉到7%以下那麼悲觀，包括中國大陸的外銷和內需狀況都有回溫，也因此公司看好今年消費性電源跟去年會有相仿幅度的成長。據了解，除中國大陸市場外，康舒近來在日系訂單上頗有斬獲，受益於貶值日系產品出口增、日本市場本身購買力亦上升，也陸續取得包括Sharp TV機上盒、Canon影印機、以及Toshiba等新訂單。至於工業應用方面，康舒工業用電源事業部總經理萬建國則表示，今年仍以雲端為推升工業電源成長的主動能，除資料中心(data center)需求持續成長外，智慧型手持裝置使用越來越普遍，也將帶動server、storage、network等需求的上揚。若以康舒去年產品組合而言，消費性電子約佔55%、工業相關應用約佔45%，另外則有少數是LED/燃料電池等新興應用。康舒財務長葉金卯表示，去年LED/燃料電池對康舒的營收貢獻僅有2-3%，不過今年隨著油頁岩開採、天然氣價格下滑，導致客戶對以天然氣為原料的燃料電池需求續增，估計LED/燃料電池今年在公司的營收佔比可望升至5%。,"[['毛利率', '看', '說會'], ['王彤勻', '報導', '電源廠康舒'], ['康舒總經理高青山見附圖', '表示', '公司包括兩條產品線'], ['公司', '包括', '兩條產品線'], ['去年康舒', '形容', '景氣'], ['法人', '估', '估計Q1毛利率持穩Q415.5%'], ['Q1毛利率', '持穩', 'Q415.5%'], ['康舒開始', '認', '等中國大陸'], ['法人', '預期', 'Q4差'], ['應', '就是', '康舒營運谷底'], ['起營運', '有', '強'], ['Q3', '是', '康舒營運高峯'], ['高青山', '指出', '毛利率上揚'], ['消費性電子比重', '升高至', '55%'], ['康舒', '做到', '包括材料成本優化'], ['康舒也', '生產', '等供應器新產品'], ['兩條產品線', '有', '貢獻'], ['康舒消費性電源事業部總經理張久利', '表示', '悲觀'], ['中國大陸外銷', '有', '回溫'], ['公司', '看好', '消費性電源'], ['康舒', '頗有', '斬獲'], ['康舒工業用電源事業部總經理萬建國', '表示', '爲推工業電源成長主動能'], ['消費性電子', '佔', '55%'], ['相關應用', '佔', '45%'], ['少數', '是', '新興應用'], ['康舒財務長葉金卯', '表示', '油頁岩開採價格下滑導致燃料電池需求續增'], ['對營收貢獻', '僅有', '2-3%'], ['油頁岩開採價格下滑', '導致', '燃料電池需求續增'], ['天然氣', '爲', '原料'], ['營收佔比', '升至', '5%']]"
0,20130311_659,正崴推4款顏色馬卡龍隨身碟正崴集團旗下PQI勁永國際(6145-TW)推出「PQI Macaron隨身碟」，勁永總經理張仲英表示，勁永將持續致力最新技術的研究發展，在開發產品時加入生活樂趣的體現，並重視創意巧思，推出貼近使用者生活的產品。勁永推出四款顏色馬卡龍隨身碟，顏色分別為甜蜜黃、幸福藍、浪漫紫及愛戀粉；勁永表示，透過公司獨家COB封裝技術，該隨身碟具有輕薄尺寸，以及防水、防塵、防震、耐摔等特性，能收藏照片、檔案、音樂、影片等檔案。不使用時，則可將碟身插入Macaron隨身碟中，利用附贈耳機孔防塵塞吊鍊，成為一款手機吊飾，同時俱備了耳機防塵塞的功能，適合一般智慧型手機、iPhone、iPad、iPod、MP3等3.5mm圓形耳機孔，產品功能多元。,"[['6145TW', '推出', 'PQI Macaron隨身碟'], ['勁永總經理張仲英', '表示', '永致力最新技術研究'], ['永', '致力', '最新技術研究'], ['在', '開發', '產品'], ['勁', '推出', '顏色馬卡龍隨身碟'], ['顏色', '爲', '甜蜜黃'], ['勁永', '表示', '隨身碟具有輕薄尺寸'], ['隨身碟', '具有', '輕薄尺寸']]"
0,20130311_660,財經力大考驗！上班族財經知識48分 對稅務法律傷腦筋台灣上班族的「財經知識力」拉警報！根據人力銀行針對上班族進行財經力測驗，發現受測上班族的財經力測驗分數平均48.47分，距離及格標準還尚有一大段距離要努力。進一步分析上班族擅長的財經知識領域，以「金融市場」69%的答對率最高，而「稅務法律」則是最令上班族傷腦筋，平均答對率僅32%。1111人力銀行針對上班族進行財經知識測驗，發現受測上班族的財經力測驗分數平均僅有48.47分。進一步分析測驗結果發現，上班族擅長的財經知識領域為「金融市場」，平均答對率69%，其次依序為「貨幣銀行」(60%)與「產業概況」(59%)。然而「稅務法律」、「公司財管」與「國際經濟」等則是上班族最不拿手的項目，平均答對率分別為32%、42%與49%，顯示上班族對於專業知識與國際消息仍有待加強。1111人力銀行副總經理何啟聖分析，上述測驗顯示多數人對於投資理財所需的金融基本資訊，以及就業所需了解的產業訊息較為關注；反觀稅務與財管等專業知識，由於並非人人皆須具備，因此多半是從事金融、保險等民眾較為注重。何啟聖指出，上班族的「財經力」不僅關係職場發展，對個人理財規劃更是重要。他認為，一般上班族毋需過於專精金融專業，只要掌握時勢脈動，了解最新財經市場資訊，就有機會降低投資風險，甚至能比別人有更多的獲利機會，擁有一定程度的財經知識可說是好處多多。事實上，根據1111人力銀行調查，4成3的受訪廠商會鼓勵員工考取財經相關證照，更坦言「財經力」除了可為上班族「增加工作表現機會/能見度」，還能「增加面試錄取機會」。,"[['財經知識', '48分', '拉警報'], ['距離', '尚有', '努力'], ['稅務法律', '令', '上班族傷腦筋'], ['1111人力銀行', '進行', '財經知識測驗'], ['財經力測驗分數', '僅有', '48.47分'], ['財經知識領域', '爲', '金融市場'], ['其次依序', '爲', '產業概況'], ['等法律', '是', '拿手項目'], ['平均答對率', '爲', '32%'], ['上班族', '有待', '加強'], ['上述測驗', '顯示', '多數人關注'], ['就業', '所需', '瞭解'], ['就業', '所需', '瞭解'], ['何啓聖', '指出', '重要'], ['上班族財經力', '關係', '職場發展'], ['他', '認爲', '過於'], ['上班族', '過於', '金融專業'], ['，', '4成', '3'], ['財經力', '增加', '錄取機會']]"
0,20130311_661,理周投顧贏家日報盤後－8000點上跛足◆盤勢分析市場傳言，無論是否只是傳言，都會造成盤面反應，市場傳出一份名單說：金管會送檢調一份可能涉及內線交易的名單，名單中7檔生技概念股，一檔台積電概念股。在去年爆盈正，今年爆普格事件後，主管機關好像終於願意正視問題；而生技的風險早在2月底前我就提過，至於台積電概念股，我想上週4傳真點出股王爭不爭霸，近800元都不宜再追價已說明一切。用產業前景與獲力成長可切入最好的公司，但用合理的價值也告知再好的公司也不宜亂追價，只要有正確的投資概念，就不會被市場擺弄，犯追高殺低的毛病了。我們自去年底就說過避開舊蘋族不是沒原因，股價反應未來，再次應證舊蘋族破7000點，創一年新低者不少，交出的營收呢？果然難見人，衰退個4-5成變正常，2月營業日少月退正常，但1-2月合併較去年衰退則相當不ok了，鴻海1-2月較去年衰退達1.4成，股價80元載浮載沉也正常。今日我下標8000點上跛腳，因為三月這個上8000點是個股差異化更大了，目前大盤過8029的類股計有食品、金融、橡膠、汽車、其它類，除了金融是新受惠另外是舊的中概受惠股，與日貶值概念股；剩下其他各類股則都未過高，非電金類與科技類偕未過高，三足中只有金融過高其它2足短了一截。上週說過在台指結算前ok，外資重壓金融，今天指數創新高，但摩台依舊沒過高，所以說過將風險留到下半月，外資是指數的支撐但政府卻未改慣性，8000點之上賣的是八大行庫，上週五台銀賣超第一名叫國泰金，第三名叫富邦金，所以說與做不一定是一樣，金融決定大盤指數。但個股命運大不同，今日能過高的就是我們看好的金融、中概、LED產業，趨勢對了股價表現就是不一樣，這就是我們的堅持，買對產業賺不停。4G呢?隨後到。大盤今日美中不足，量不夠有點背離。理周精英會★ 此研究報告著作權屬理周證券投資顧問(股)公司，切勿盜用或翻印，否則追究責任，決不寬貸★ 所有資料僅供參考，本公司不負盈虧責任,"[['市場', '傳出', '一份名單'], ['會', '送檢調', '涉及內線交易名單'], ['可能', '涉及', '內線交易'], ['主管機關', '願意', '正視問題'], ['我', '提', '生技風險'], ['我', '想', '爭爭霸'], ['公司', '追', '價'], ['我們', '說過', '避開舊蘋族不是沒原因'], ['避開舊蘋族', '不是', '沒原因'], ['股價', '反應', '未來'], ['較去年衰退', '達', '1.4成'], ['我', '下標', '跛腳'], ['8029類股計', '有', '食品'], ['金融', '是', '受惠'], ['上週', '說過', 'ok'], ['外資', '壓', '金融'], ['外資', '是', '指數支撐'], ['政府', '改', '慣性'], ['賣的', '是', '八大行庫'], ['上週五臺銀賣超第一名', '叫', '國泰金'], ['第三名', '叫', '富邦金'], ['金融', '決定', '大盤指數'], ['過高的', '就是', '我們看好金融'], ['趨勢', '對', '股價'], ['這', '就是', '不一樣'], ['此研究報告著作', '權屬理', '股顧問公司'], ['所有資料', '僅供參考', '不負盈虧責任']]"
